,Unnamed: 0.1,Unnamed: 0,Unique ID,NTS Sheet,Latitude_NAD83,Longitude_NAD83,Old Zn,Old Cu,Old Pb,Old Ni,Old Co,Old Ag,Old Mn,Old Fe,Old As,Old Mo,Old F,LOI,Old Hg,Old U,Sample Type,NTS,Latitude (NAD 27),Longitude (NAD 27),New Ag,New Al,New As,New Au,New B,New Ba,New Be,New Bi,New Ca,New Cd,New Ce,New Co,New Cr,New Cs,New Cu,New Dy,New Er,New Eu,New Fe,New Ga,New Gd,New Ge,New Hf,New Hg,New Ho,New In,New K,New La,New Li,New Lu,New Mg,New Mn,New Mo,New Na,New Nb,New Nd,New Ni,New P,New Pb,New Pd,New Pr,New Pt,New Rb,New Re,New S,New Sb,New Sc,New Se,New Sm,New Sn,New Sr,New Ta,New Tb,New Te,New Th,New Ti,New Tl,New Tm,New U,New V,New W,New Y,New Yb,New Zn,New Zr,Imputed Old Zn,Imputed Old Cu,Imputed Old Ni,Imputed Old Co,Imputed Old Mn,Imputed Old Fe,Imputed Old F,Imputed Old Hg,Imputed Old U,Imputed New Ag,Imputed New Al,Imputed New Ba,Imputed New Be,Imputed New Ca,Imputed New Cd,Imputed New Ce,Imputed New Co,Imputed New Cr,Imputed New Cs,Imputed New Cu,Imputed New Dy,Imputed New Er,Imputed New Eu,Imputed New Fe,Imputed New Ga,Imputed New Gd,Imputed New Hg,Imputed New Ho,Imputed New K,Imputed New La,Imputed New Li,Imputed New Lu,Imputed New Mg,Imputed New Mn,Imputed New Mo,Imputed New Na,Imputed New Nb,Imputed New Nd,Imputed New Ni,Imputed New P,Imputed New Pb,Imputed New Pr,Imputed New Rb,Imputed New S,Imputed New Sc,Imputed New Se,Imputed New Sm,Imputed New Sr,Imputed New Tb,Imputed New Th,Imputed New Ti,Imputed New Tl,Imputed New Tm,Imputed New U,Imputed New V,Imputed New Y,Imputed New Yb,Imputed New Zn,Imputed New Zr,geometry,CLR(Imputed New Ag),CLR(Imputed New Al),CLR(Imputed New Ba),CLR(Imputed New Be),CLR(Imputed New Ca),CLR(Imputed New Cd),CLR(Imputed New Ce),CLR(Imputed New Co),CLR(Imputed New Cr),CLR(Imputed New Cs),CLR(Imputed New Cu),CLR(Imputed New Dy),CLR(Imputed New Er),CLR(Imputed New Eu),CLR(Imputed New Fe),CLR(Imputed New Ga),CLR(Imputed New Gd),CLR(Imputed New Hg),CLR(Imputed New Ho),CLR(Imputed New K),CLR(Imputed New La),CLR(Imputed New Li),CLR(Imputed New Lu),CLR(Imputed New Mg),CLR(Imputed New Mn),CLR(Imputed New Mo),CLR(Imputed New Na),CLR(Imputed New Nb),CLR(Imputed New Nd),CLR(Imputed New Ni),CLR(Imputed New P),CLR(Imputed New Pb),CLR(Imputed New Pr),CLR(Imputed New Rb),CLR(Imputed New S),CLR(Imputed New Sc),CLR(Imputed New Se),CLR(Imputed New Sm),CLR(Imputed New Sr),CLR(Imputed New Tb),CLR(Imputed New Th),CLR(Imputed New Ti),CLR(Imputed New Tl),CLR(Imputed New Tm),CLR(Imputed New U),CLR(Imputed New V),CLR(Imputed New Y),CLR(Imputed New Yb),CLR(Imputed New Zn),CLR(Imputed New Zr)
171,171,172,013L783024,013L,54.7158335,-63.1781515,184.0,12.0,,8.0,12.0,,590.0,3.6,,6.0,250.0,20.2,60.0,0.9,Routine,013L,54.71578,-63.17899,88.0,1.45,0.1,2.2,,89.6,0.3,,0.38,0.41,80.4,14.6,20.3,0.32,11.98,2.29,1.03,0.74,3.73,3.4,3.68,,,94.0,0.48,,0.06,34.0,10.3,0.18,0.33,713.0,3.33,0.023,1.33,33.67,13.3,0.152,3.03,,8.9,,5.5,2.0,0.19,0.04,3.1,0.7,5.11,0.3,18.8,,0.45,,1.5,0.066,0.18,0.16,0.6,48.0,0.1,12.3,1.14,190.3,0.5,184.0,12.0,8.0,12.0,590.0,3.6,250.0,60.0,0.9,88.0,14500.0,89.6,0.3,3800.0,0.41,80.4,14.6,20.3,0.32,11.98,2.29,1.03,0.74,37300.0,3.4,3.68,94.0,0.48,600.0,34.0,10.3,0.18,3300.0,713.0,3.33,230.0,1.33,33.67,13.3,1520.0,3.03,8.9,5.5,1900.0,3.1,0.7,5.11,18.8,0.45,1.5,660.0,0.18,0.16,0.6,48.0,12.3,1.14,190.3,0.5,POINT (-63.1781515 54.7158335),1.875138774132255,6.979705888062714,1.8931572796349332,-3.8061708446718874,5.6405583053685255,-3.4937961596297353,1.7848161358389694,0.0788234883683393,0.4084228457017902,-3.7416323235343163,-0.11895944765864815,-1.773646222779803,-2.572639238104407,-2.903303133129873,7.924550565285956,-1.3784226087238358,-1.2992852881651118,1.9410967419240523,-3.336167215426152,3.794731614870195,0.9241624842702099,-0.2700541451103614,-4.316996468437878,5.49947970710862,3.9672833800683445,-1.399225736353599,2.8358812685772437,-2.317019098112289,0.9144091928270316,-0.014434005118243323,4.72426757349437,-1.4936354208246738,-0.4161467636078574,-0.8974499481075263,4.94741112480858,-1.4707959288548509,-2.958872984284684,-0.9709986361303384,0.331658829489952,-3.400705736563723,-2.196732932237787,3.8900417946745196,-4.316996468437878,-4.434779504094261,-3.1130236641119424,1.2690029705619394,-0.09259877796757966,-2.4711697779395476,2.646403733956152,-3.295345220905897
172,172,173,013L783025,013L,54.7430256,-63.1802565,210.0,12.0,,8.0,8.0,,280.0,1.9,,2.0,115.0,35.6,90.0,0.8,Routine,013L,54.74297,-63.1811,108.0,1.17,,1.0,,57.3,0.6,,0.47,0.59,78.0,9.9,16.6,0.18,13.14,2.19,1.02,0.81,1.95,2.3,3.27,,,105.0,0.43,,0.04,37.6,4.3,0.13,0.19,337.0,3.15,0.016,0.69,34.13,12.6,0.114,3.2,,9.21,,2.8,,0.41,0.04,2.1,0.8,4.4,0.2,26.0,,0.41,0.07,0.3,0.028,0.13,0.18,0.9,41.0,0.1,11.44,1.1,232.8,0.1,210.0,12.0,8.0,8.0,280.0,1.9,115.0,90.0,0.8,108.0,11700.0,57.3,0.6,4700.0,0.59,78.0,9.9,16.6,0.18,13.14,2.19,1.02,0.81,19500.0,2.3,3.27,105.0,0.43,400.0,37.6,4.3,0.13,1900.0,337.0,3.15,160.0,0.69,34.13,12.6,1140.0,3.2,9.21,2.8,4100.0,2.1,0.8,4.4,26.0,0.41,0.3,280.0,0.13,0.18,0.9,41.0,11.44,1.1,232.8,0.1,POINT (-63.1802565 54.7430256),2.271002425389247,6.956215319050875,1.6371718219857214,-2.9219544255009633,6.044188985963178,-2.9387615438173444,1.9455800249546193,-0.1185940445944281,0.3982738936275252,-4.125927229826899,0.1645322113214921,-1.627227257906563,-2.3913261744387926,-2.621849833050625,7.467040942816865,-1.5782196787998686,-1.2263388168258103,2.242831548422551,-3.2550988720295013,3.5803357453730094,1.2158752486608766,-0.9525137790354558,-4.451349630261527,5.13848036341956,3.4089541286173892,-1.2637263488974306,2.6640450134988543,-2.7821924831258045,1.1190479611836435,0.1225680122224599,4.627654739653568,-1.2479779919292915,-0.19083895146775678,-1.3815093845538142,5.9076134509574265,-1.669191457005595,-2.634272353049182,-0.9295242608107569,0.8469677362865097,-3.302726921018756,-3.6151016060609082,3.2236608014342774,-4.451349630261527,-4.125927229826899,-2.5164893173927987,1.3024432649693354,0.025987184216679456,-2.3158186219306476,3.0390509141223103,-4.713713894729018
173,173,174,013L783026,013L,54.757436,-63.1835039,150.0,14.0,,9.0,8.0,,185.0,1.2,,2.0,125.0,36.6,60.0,0.9,First Field Duplicate,013L,54.75738,-63.18435,118.0,1.3,,1.8,,53.4,0.2,,0.54,0.28,96.1,9.8,16.8,0.19,15.16,2.94,1.34,0.86,1.33,1.9,4.8,,,80.0,0.58,,0.04,48.2,4.3,0.19,0.18,231.0,3.06,0.016,0.71,43.29,14.0,0.096,1.49,,11.78,,2.5,,0.41,,1.8,0.8,6.41,0.3,30.3,,0.49,0.06,0.3,0.025,0.1,0.22,0.9,28.0,0.3,14.9,1.24,169.8,0.1,150.0,14.0,9.0,8.0,185.0,1.2,125.0,60.0,0.9,118.0,13000.0,53.4,0.2,5400.0,0.28,96.1,9.8,16.8,0.19,15.16,2.94,1.34,0.86,13300.0,1.9,4.8,80.0,0.58,400.0,48.2,4.3,0.19,1800.0,231.0,3.06,160.0,0.71,43.29,14.0,960.0,1.49,11.78,2.5,4100.0,1.8,0.8,6.41,30.3,0.49,0.3,250.0,0.1,0.22,0.9,28.0,14.9,1.24,169.8,0.1,POINT (-63.1835039 54.757436),2.3777267528704553,7.079746764848465,1.58485287437094,-4.00239578402931,6.201196360957156,-3.665923547408097,2.1724314443810377,-0.11057548591868302,0.4284210148140041,-4.05368907841686,0.32570250861901623,-1.314548290244619,-2.100288257632389,-2.543780761329793,7.102561442614636,-1.7511039854228145,-0.8243419536813641,1.9890687630786723,-2.9376850470368816,3.598506675512773,1.4824011494613454,-0.9343428488956925,-4.05368907841686,5.102584072289047,3.0494598389265843,-1.2745429556309198,2.6822159436386177,-2.7354481805419852,1.37496378985868,0.24609945802004934,4.473975412866673,-1.9941817516378415,0.0734453066282313,-1.4766671397210542,5.9257843810971895,-1.8051712066930903,-2.616101422909419,-0.5350986006626305,1.0181898409201142,-3.1063077594726742,-3.5969306759211452,3.128503046267037,-4.695542964589255,-3.9070856042249846,-2.4983183872530357,0.9392466385799947,0.3084033413562042,-2.1778464919782636,2.741663402282038,-4.695542964589255
174,174,175,013L783028,013L,54.7735869,-63.176828,200.0,14.0,,10.0,8.0,,130.0,1.2,,3.0,125.0,47.0,70.0,0.8,Routine,013L,54.77353,-63.17768,93.0,1.05,0.2,2.4,,28.8,0.1,,0.56,0.3,88.4,7.5,15.2,0.18,13.81,2.39,1.29,0.81,1.15,2.0,3.99,,,80.0,0.48,,0.03,46.7,3.8,0.15,0.18,140.0,2.85,0.014,0.73,40.92,14.2,0.096,1.63,,11.56,4.0,2.2,1.0,0.52,0.03,1.5,0.8,5.56,0.2,33.4,,0.47,,0.2,0.026,0.07,0.17,0.8,25.0,0.1,12.83,1.07,198.1,0.2,200.0,14.0,10.0,8.0,130.0,1.2,125.0,70.0,0.8,93.0,10500.0,28.8,0.1,5600.000000000001,0.3,88.4,7.5,15.2,0.18,13.81,2.39,1.29,0.81,11500.0,2.0,3.99,80.0,0.48,300.0,46.7,3.8,0.15,1800.0,140.0,2.85,140.0,0.73,40.92,14.2,960.0,1.63,11.56,2.2,5200.0,1.5,0.8,5.56,33.4,0.47,0.2,260.0,0.07,0.17,0.8,25.0,12.83,1.07,198.1,0.2,POINT (-63.176828 54.7735869),2.243185950215385,6.969716993207744,1.0709618442040294,-4.591998635931916,6.34110833378537,-3.4933863472638067,2.192458426705727,-0.2745105223956061,0.4318818849143598,-4.004211971029798,0.33597942448333,-1.4181201769944516,-2.03477132456429,-2.5001345742535235,7.060688771413471,-1.5962663623779256,-0.9056223120360987,2.092613091736011,-3.0233827180180715,3.41436893171833,1.5543306217369808,-0.9544124762055308,-4.1865335278237525,5.206128400946385,2.6522288796714335,-1.2420945486573116,2.6522288796714335,-2.604124287777571,1.422205398145555,0.3638284216693442,4.577519741524011,-1.8008335281192,0.1581373203063606,-1.5009561825736006,6.267000361631648,-1.8839484348297066,-2.5125570942520805,-0.5738154346753799,1.219142357044784,-3.0444361272159037,-3.8988514553719713,3.271268088077657,-4.948673579870649,-4.061370384869746,-2.5125570942520805,0.92946228193033,0.2623726356896743,-2.221754894464056,2.9993584107666345,-3.8988514553719713
175,175,176,013L783029,013L,54.8091096,-63.190357,84.0,12.0,2.0,8.0,4.0,,140.0,0.9,,,175.0,35.4,50.0,1.0,Routine,013L,54.80905,-63.19121,81.0,0.75,,0.3,,55.4,0.3,,0.41,0.24,72.9,5.1,14.2,0.26,12.07,2.09,0.95,0.73,0.79,2.2,2.67,,,71.0,0.39,,0.05,36.2,6.0,0.13,0.2,137.0,1.6,0.017,0.98,33.5,11.3,0.066,2.24,,9.18,3.0,4.3,5.0,0.34,0.03,1.4,,4.55,0.3,30.5,,0.38,0.08,0.4,0.034,0.06,0.13,1.1,26.0,0.1,10.28,0.88,92.3,0.3,84.0,12.0,8.0,4.0,140.0,0.9,175.0,50.0,1.0,81.0,7500.0,55.4,0.3,4100.0,0.24,72.9,5.1,14.2,0.26,12.07,2.09,0.95,0.73,7900.0,2.2,2.67,71.0,0.39,500.0,36.2,6.0,0.13,2000.0,137.0,1.6,170.0,0.98,33.5,11.3,660.0,2.24,9.18,4.3,3400.0000000000005,1.4,0.7609627191367541,4.55,30.5,0.38,0.4,340.0,0.06,0.13,1.1,26.0,10.28,0.88,92.3,0.3,POINT (-63.190357 54.8091096),2.13764293844654,6.665852083298503,1.7577733775273394,-3.4607790205518345,6.0619360364665,-3.683922571866044,2.032282422788714,-0.6275656764956186,0.3964357483813163,-3.603879864192508,0.23391681888354163,-1.519642150249179,-2.308099510613449,-2.571516961065599,6.717811822229215,-1.4683488558616284,-1.2747277438137405,2.005873660815417,-3.1984147560843437,3.9578018821962933,1.3322529026058267,-0.46504674699784365,-4.297027044752453,5.344096243316184,2.6631747096022265,-1.7868025869801631,2.878992220824363,-2.277008923543418,1.2547392226051222,0.1679965094923963,4.2354336187945725,-1.45033035035895,-0.03977901159349956,-0.7981911935263819,5.874724494378354,-1.9203339796046859,-2.5299771278541785,-0.7416789832630396,1.1609204673874673,-3.2243902424876043,-3.1730969481000537,3.5721394013843084,-5.070216932985935,-4.297027044752453,-2.161496036421574,1.0012903217955835,0.07339404380112044,-2.3846395877357836,2.2682379252829077,-3.4607790205518345
176,176,177,013L783030,013L,54.8083165,-63.2543897,42.0,10.0,3.0,4.0,3.0,,70.0,0.8,,,50.0,68.6,50.0,0.3,Routine,013L,54.80826,-63.25525,86.0,0.64,,0.7,,85.1,0.3,0.03,0.37,0.27,46.4,2.7,8.3,0.1,9.36,1.2,0.74,0.45,0.83,0.8,2.11,,,84.0,0.21,,0.02,22.1,1.0,0.09,0.06,74.0,1.39,0.006,0.37,20.26,7.2,0.073,4.01,,5.56,,1.2,1.0,0.29,0.05,1.2,1.3,2.54,0.2,34.7,,0.18,,0.2,0.01,0.02,0.11,0.3,15.0,0.1,6.16,0.57,70.2,0.3,42.0,10.0,4.0,3.0,70.0,0.8,50.0,50.0,0.3,86.0,6400.0,85.1,0.3,3700.0,0.27,46.4,2.7,8.3,0.1,9.36,1.2,0.74,0.45,8300.0,0.8,2.11,84.0,0.21,200.0,22.1,1.0,0.09,600.0,74.0,1.39,60.0,0.37,20.26,7.2,730.0,4.01,5.56,1.2,2900.0,1.2,1.3,2.54,34.7,0.18,0.2,100.0,0.02,0.11,0.3,15.0,6.16,0.57,70.2,0.3,POINT (-63.2543897 54.8083165),2.642546557462879,6.952252530557134,2.6320262967886996,-3.015773543116565,6.404287359841687,-3.121134058774391,2.0254987204415804,-0.8185489657803455,0.3044547760119234,-4.114385831784674,0.4246445516988717,-1.6294791819966743,-2.1129058315745506,-2.6103084350084003,7.212210054994061,-2.0349442901048387,-1.065112791302654,2.619016060052685,-3.3724484870552973,3.486516627757408,1.2837768697330783,-1.811800738790629,-4.219746347442501,4.585128916425518,2.4922643544135408,-1.4824969916480286,2.282543823431472,-2.806053012134496,1.1968477600299086,0.1622802872313808,4.781243795351807,-0.4230094974721512,-0.09620263052813793,-1.6294791819966743,6.160665277183937,-1.6294791819966743,-1.549436474323138,-0.8796366577601837,1.7349389481621846,-3.526599166882556,-3.421238651224729,2.7933694471974624,-5.723823744218775,-4.01907565198035,-3.015773543116565,0.8962494623115812,0.006276038754799491,-2.37391965694417,2.4395475722411364,-3.015773543116565
177,177,178,013L783031,013L,54.8119357,-63.2911478,112.0,10.0,,7.0,8.0,,170.0,1.9,,4.0,135.0,34.0,60.0,0.5,Routine,013L,54.81188,-63.292,48.0,0.95,,0.8,,58.9,0.3,,0.4,0.23,77.3,8.7,12.7,0.17,9.75,1.9,1.03,0.69,1.87,1.8,3.24,,,83.0,0.37,,0.04,36.9,4.4,0.09,0.15,186.0,3.49,0.012,0.7,37.3,10.1,0.054,1.25,,9.33,,2.3,,0.65,,2.1,0.5,4.78,0.1,29.2,,0.34,0.08,0.6,0.027,0.1,0.14,0.5,24.0,0.7,10.2,0.76,112.6,0.2,112.0,10.0,7.0,8.0,170.0,1.9,135.0,60.0,0.5,48.0,9500.0,58.9,0.3,4000.0,0.23,77.3,8.7,12.7,0.17,9.75,1.9,1.03,0.69,18700.0,1.8,3.24,83.0,0.37,400.0,36.9,4.4,0.09,1500.0,186.0,3.49,120.0,0.7,37.3,10.1,540.0,1.25,9.33,2.3,6500.0,2.1,0.5,4.78,29.2,0.34,0.6,270.0,0.1,0.14,0.5,24.0,10.2,0.76,112.6,0.2,POINT (-63.2911478 54.8119357),1.6478268362055604,6.935672902886301,1.8524669159552103,-3.4273469790282665,6.070675465399697,-3.6930501447612722,2.1243197808910455,-0.06005114904179267,0.31822781876221495,-3.9953310166342058,0.05389311030742513,-1.581520288529936,-2.193815372460786,-2.5944378560931627,7.612904628140347,-1.6355875098002115,-1.0478008448980924,2.1954664330942673,-3.2176264480461976,3.7680903724056516,1.3848373763441508,-0.7417696337781151,-4.631319783354202,5.089846212387971,3.0023724990108707,-0.9734724384879948,2.5641175680797152,-2.580049118641063,1.3956191519474392,0.08916124914488303,4.068194964855989,-2.000230623388121,0.009860840156921813,-1.3904650517672266,6.556183281181398,-1.4814368299729532,-2.916521355262276,-0.6589336281989658,1.1507945345719055,-3.3021838360742604,-2.734199798468321,3.375047784296044,-4.5259592676963765,-4.1894870310751635,-2.916521355262276,0.9546796556456151,0.09901354558789478,-2.497811020404091,2.5004675410032595,-3.832812087136431
178,178,179,013L783032,013L,54.8310408,-63.3026315,86.0,10.0,,8.0,6.0,,80.0,0.7,,2.0,115.0,28.6,50.0,1.0,Routine,013L,54.83098,-63.30349,63.0,0.82,,0.2,,75.2,0.2,,0.45,0.14,64.2,5.8,14.7,0.19,8.85,1.75,0.84,0.67,0.6,2.0,2.8,,,65.0,0.32,,0.05,28.8,6.2,0.08,0.17,89.0,1.93,0.01,0.69,30.93,10.4,0.048,1.42,,7.84,5.0,3.5,2.0,0.37,0.03,1.5,0.6,4.4,0.2,31.6,,0.35,0.08,0.3,0.028,0.08,0.12,1.0,18.0,0.2,7.92,0.67,77.1,0.2,86.0,10.0,8.0,6.0,80.0,0.7,115.0,50.0,1.0,63.0,8200.0,75.2,0.2,4500.0,0.14,64.2,5.8,14.7,0.19,8.85,1.75,0.84,0.67,6000.0,2.0,2.8,65.0,0.32,500.0,28.8,6.2,0.08,1700.0000000000002,89.0,1.93,100.0,0.69,30.93,10.4,480.0,1.42,7.84,3.5,3700.0,1.5,0.6,4.4,31.6,0.35,0.3,280.0,0.08,0.12,1.0,18.0,7.92,0.67,77.1,0.2,POINT (-63.3026315 54.8310408),2.0379598953107876,6.9067146021716,2.2149763998750496,-3.714612743514845,6.306657844677666,-4.0712876874535775,2.0568283796151707,-0.34731691352837124,0.5826726627039457,-3.7659060379023956,0.07524262793909328,-1.545559043145322,-2.2795282182255225,-2.50565239767787,6.594339917129447,-1.4120276505207996,-1.0755554138995869,2.0692124388148923,-3.24460911426911,4.109433267341447,1.2552005560611554,-0.280625539029699,-4.630903475389,5.3332086989635625,2.383461538651395,-1.4476548281639507,2.4999953549073464,-2.476238512471577,1.3265517556162334,0.2366309750665821,4.068611272821192,-1.7545179594675755,-0.04593599671842846,-0.8524118625853768,6.110913267551571,-1.6997097229725804,-2.6160004548467355,-0.6235702901565292,1.3479822895121216,-3.154996955579423,-3.309147635406681,3.5296147720885047,-4.630903475389,-4.2254383672808355,-2.105174831080745,0.7851969268154199,-0.03578362525441047,-2.50565239767787,2.2399284494885388,-3.714612743514845
179,179,180,013L783033,013L,54.8477722,-63.2362572,98.0,26.0,2.0,12.0,8.0,,220.0,2.7,,7.0,400.0,13.6,50.0,1.8,Routine,013L,54.84771,-63.23712,63.0,1.31,0.3,0.7,,97.8,0.5,,0.57,0.19,91.1,10.7,27.0,0.48,26.48,3.32,1.56,0.88,2.82,6.8,3.99,,0.03,56.0,0.62,,0.2,43.8,11.3,0.21,0.47,274.0,7.03,0.043,2.17,41.88,16.6,0.103,3.97,,11.71,6.0,14.8,5.0,1.1,,4.4,0.7,6.52,0.6,28.8,,0.53,0.08,3.6,0.089,0.16,0.26,1.6,49.0,0.5,16.27,1.46,103.5,1.1,98.0,26.0,12.0,8.0,220.0,2.7,400.0,50.0,1.8,63.0,13100.0,97.8,0.5,5699.999999999999,0.19,91.1,10.7,27.0,0.48,26.48,3.32,1.56,0.88,28200.0,6.8,3.99,56.0,0.62,2000.0,43.8,11.3,0.21,4700.0,274.0,7.03,429.99999999999994,2.17,41.88,16.6,1030.0,3.97,11.71,14.8,11000.0,4.4,0.7,6.52,28.8,0.53,3.6,890.0,0.16,0.26,1.6,49.0,16.27,1.46,103.5,1.1,POINT (-63.2362572 54.8477722),1.2803693698281988,6.617602152625909,1.7201592204774379,-3.5559125371232794,5.785456097259307,-4.523496563384985,1.6491924477025788,-0.4925216150954735,0.4330715094409952,-3.596734531643534,0.4136243745054735,-1.6628005736349367,-2.4180795353018882,-2.990598728073219,7.384311900362871,-0.9458427443812729,-1.4789741256615618,1.1625863341718152,-3.3408011575063337,4.738137102978748,0.9168684608190664,-0.43796263084503895,-4.423413104828002,5.592552431134816,2.7503627498247365,-0.9125786507407603,3.2010198521242743,-2.0880381890109656,0.8720430294390022,-0.05336266120083624,4.074548724660348,-1.4839992618642348,-0.40232217895370787,-0.16813817579326448,6.4428851952171735,-1.3811608156391184,-3.2194403005020664,-0.9878909806247724,0.49761003057856634,-3.4976436289993034,-1.5818315111012695,3.9284561061628516,-4.695346820311644,-4.209839004529943,-2.3927617273175983,1.0290549415472927,-0.07344243533238747,-2.484328920843089,1.7768062561420899,-2.7674551767590088
180,180,181,013L783034,013L,54.845581,-63.195476,96.0,12.0,,7.0,4.0,,80.0,0.6,,2.0,80.0,44.8,60.0,0.5,Routine,013L,54.84552,-63.19634,74.0,0.85,,,,16.5,0.2,,0.33,0.19,74.0,4.6,13.9,0.13,11.49,2.7,1.22,0.69,0.57,1.2,3.46,,,84.0,0.49,,0.03,40.0,2.5,0.15,0.11,87.0,1.27,0.013,0.48,35.84,10.5,0.06,1.6,,9.83,,2.1,2.0,0.3,0.03,1.1,0.2,4.87,0.2,26.4,,0.46,0.07,0.1,0.015,0.05,0.21,0.7,17.0,,13.5,1.13,106.6,,96.0,12.0,7.0,4.0,80.0,0.6,80.0,60.0,0.5,74.0,8500.0,16.5,0.2,3300.0,0.19,74.0,4.6,13.9,0.13,11.49,2.7,1.22,0.69,5699.999999999999,1.2,3.46,84.0,0.49,300.0,40.0,2.5,0.15,1100.0,87.0,1.27,130.0,0.48,35.84,10.5,600.0,1.6,9.83,2.1,3000.0,1.1,0.2,4.87,26.4,0.46,0.1,150.0,0.05,0.21,0.7,17.0,13.5,1.13,106.6,0.3637110893764146,POINT (-63.195476 54.845581),2.261636087030061,7.005392436304299,0.7609313747324263,-3.6518669186082087,6.059248741280463,-3.7031602129957597,2.261636087030061,-0.5163727026790593,0.5894598339625374,-4.082649834700663,0.3990480856865557,-1.0491772331638252,-1.8435781474289434,-2.4134926875649407,6.605792447648533,-1.860107449380154,-0.8011604171044757,2.388387792669205,-2.7557788940515735,3.6613534684820923,1.6464504479398276,-1.1261382742999535,-3.93954899105999,4.960636452612353,2.423479112480475,-1.8034121057036085,2.825105444281474,-2.7763981812543093,1.5366355819326212,0.3089462509893692,4.354500649042038,-1.572425376928373,0.24300992798496662,-1.3004916614447313,5.963938561476138,-1.9471188263697836,-3.6518669186082087,-0.4593350690796102,1.230935003978162,-2.818957795673105,-4.3450140991681545,2.9682062879221474,-5.0381612797281,-3.603076754438777,-2.399103950112841,0.7907843378821074,0.5602606792702751,-1.9202113734498596,2.6266545055576356,-3.053824443178815
181,181,182,013L783036,013L,54.8566243,-63.161634,166.0,40.0,2.0,9.0,7.0,0.2,150.0,1.6,,5.0,140.0,29.6,120.0,1.9,Routine,013L,54.85656,-63.1625,564.0,2.84,,1.5,,91.7,0.5,0.03,0.44,0.53,212.8,8.7,26.4,0.19,39.88,6.18,3.14,1.84,1.67,3.4,9.41,,,177.0,1.17,0.02,0.04,103.2,3.7,0.37,0.13,163.0,5.85,0.01,1.54,101.69,14.2,0.194,3.3,,28.21,2.0,3.7,,0.32,0.04,2.5,1.3,13.49,0.2,44.8,,1.08,0.06,1.0,0.032,0.12,0.48,2.1,47.0,0.1,33.39,2.86,149.1,0.4,166.0,40.0,9.0,7.0,150.0,1.6,140.0,120.0,1.9,564.0,28400.0,91.7,0.5,4400.0,0.53,212.8,8.7,26.4,0.19,39.88,6.18,3.14,1.84,16700.0,3.4,9.41,177.0,1.17,400.0,103.2,3.7,0.37,1300.0,163.0,5.85,100.0,1.54,101.69,14.2,1940.0,3.3,28.21,3.7,3200.0,2.5,1.3,13.49,44.8,1.08,1.0,320.0,0.12,0.48,2.1,47.0,33.39,2.86,149.1,0.4,POINT (-63.161634 54.8566243),3.421660408479787,7.340750581131026,1.6051285362441474,-3.606541023578217,5.475965976888081,-3.548272115454241,2.4469589144492176,-0.7500708173577338,0.35997016713399865,-4.574125049839923,0.7724811020753659,-1.0920755715486723,-1.7691710430981098,-2.3036282713973777,6.809770155386575,-1.689618411396156,-0.6716208894209835,2.2627558895555575,-2.756390094208607,3.0780707040897104,1.7232750100291905,-1.605061023368093,-3.9076461163621388,4.256725700431357,2.1803563577884906,-1.1469521817745068,1.6917763429698196,-2.481611426592734,1.7085351267847741,-0.2601518784110568,4.657049409039102,-1.7194713745458372,0.42628268199563313,-1.605061023368093,5.157512245769547,-1.9971031111441166,-2.651029578550781,-0.31144517279860723,0.8888142964026676,-2.836432801882143,-2.9133938430182718,2.8549271527755007,-5.033657379218363,-3.6473630180984724,-2.1714564982888946,0.9367537586917869,0.5948626109372914,-1.8625722181865105,2.091223378752421,-3.829684574892427
